#,Study,Arch.,Pipeline (basis),Implementation,Mono/multi,Input type,Model note,Source lang family,Source lang,Total source lang (min),Total source lang (utterances),Source data,Target lang family,Target lang,Target lang (minutes),Target lang (utterances),Target data,Combined data,Data rate (target/combied),Metric,Criterion,Type,Value
458,L,S2S,Deep Voice 3,,Multi,,Factored - external Marathi + English adapted Marathi,,,2417.0,,116.016,,Marathi,30,,1.44,117.456,0.012259910093992644,DTWMCD,Acoustics,O,9.35
459,L,S2S,Deep Voice 3,,Multi,,Factored - external Marathi + English adapted Marathi,,,2417.0,,116.016,,English,30,,1.44,117.456,0.012259910093992644,DTWMCD,Acoustics,O,8.84
460,L,S2S,Deep Voice 3,,Multi,,Unfactored - MLMS - Speaker IITF3,,,3416.0,,163.968,,Bengali,94,,4.512,168.48,0.02678062678062678,DTWMCD,Acoustics,O,7.3
461,L,S2S,Deep Voice 3,,Multi,,Factored - MLMS - Speaker IITF3,,,3416.0,,163.968,,Bengali,94,,4.512,168.48,0.02678062678062678,DTWMCD,Acoustics,O,7.64
462,L,S2S,Deep Voice 3,,Multi,,Unfactored - MLMS - Speaker IITM3,,,3029.0,,145.392,,Bengali,481,,23.087999999999997,168.48,0.13703703703703704,DTWMCD,Acoustics,O,6.79
463,L,S2S,Deep Voice 3,,Multi,,Factored - MLMS - Speaker IITM3,,,3029.0,,145.392,,Bengali,481,,23.087999999999997,168.48,0.13703703703703704,DTWMCD,Acoustics,O,7.28
464,L,S2S,Deep Voice 3,,Multi,,Unfactored - MLMS - Speaker AXB,,,3480.0,,167.04,,English,30,,1.44,168.48,0.008547008547008548,DTWMCD,Acoustics,O,8.08
465,L,S2S,Deep Voice 3,,Multi,,Factored - MLMS - Speaker AXB,,,3480.0,,167.04,,English,30,,1.44,168.48,0.008547008547008548,DTWMCD,Acoustics,O,8.7
466,L,S2S,Deep Voice 3,,Multi,,Unfactored - MLMS - Speaker SLP,,,3480.0,,167.04,,English,30,,1.44,168.48,0.008547008547008548,DTWMCD,Acoustics,O,9.46
467,L,S2S,Deep Voice 3,,Multi,,Factored - MLMS - Speaker SLP,,,3480.0,,167.04,,English,30,,1.44,168.48,0.008547008547008548,DTWMCD,Acoustics,O,9.95
468,L,S2S,Deep Voice 3,,Multi,,Unfactored - MLMS - Speaker IITF,,,3136.0,,150.528,,English,374,,17.952,168.48,0.10655270655270657,DTWMCD,Acoustics,O,7.78
469,L,S2S,Deep Voice 3,,Multi,,Factored - MLMS - Speaker IITF,,,3136.0,,150.528,,English,374,,17.952,168.48,0.10655270655270657,DTWMCD,Acoustics,O,9.17
470,L,S2S,Deep Voice 3,,Multi,,Unfactored - MLMS - Speaker IITM,,,3150.0,,151.2,,English,360,,17.28,168.48,0.10256410256410257,DTWMCD,Acoustics,O,7.93
471,L,S2S,Deep Voice 3,,Multi,,Factored - MLMS - Speaker IITM,,,3150.0,,151.2,,English,360,,17.28,168.48,0.10256410256410257,DTWMCD,Acoustics,O,9
472,L,S2S,Deep Voice 3,,Multi,,Unfactored - MLMS - Speaker AD,,,3456.0,,165.888,,Gujarati,54,,2.592,168.48000000000002,0.015384615384615384,DTWMCD,Acoustics,O,6.74
473,L,S2S,Deep Voice 3,,Multi,,Factored - MLMS - Speaker AD,,,3456.0,,165.888,,Gujarati,54,,2.592,168.48000000000002,0.015384615384615384,DTWMCD,Acoustics,O,7.71
474,L,S2S,Deep Voice 3,,Multi,,Unfactored - MLMS - Speaker DP,,,3462.0,,166.176,,Gujarati,48,,2.304,168.48,0.013675213675213675,DTWMCD,Acoustics,O,7.45
475,L,S2S,Deep Voice 3,,Multi,,Factored - MLMS - Speaker DP,,,3462.0,,166.176,,Gujarati,48,,2.304,168.48,0.013675213675213675,DTWMCD,Acoustics,O,9.21
476,L,S2S,Deep Voice 3,,Multi,,Unfactored - MLMS - Speaker IITM2,,,2964.0,,142.272,,Gujarati,546,,26.208,168.48,0.15555555555555556,DTWMCD,Acoustics,O,6.85
477,L,S2S,Deep Voice 3,,Multi,,Factored - MLMS - Speaker IITM2,,,2964.0,,142.272,,Gujarati,546,,26.208,168.48,0.15555555555555556,DTWMCD,Acoustics,O,8.27
478,L,S2S,Deep Voice 3,,Multi,,Unfactored - MLMS - Speaker IITF2,,,3203.0,,153.744,,Gujarati,307,,14.735999999999999,168.48,0.08746438746438746,DTWMCD,Acoustics,O,6.79
479,L,S2S,Deep Voice 3,,Multi,,Factored - MLMS - Speaker IITF2,,,3203.0,,153.744,,Gujarati,307,,14.735999999999999,168.48,0.08746438746438746,DTWMCD,Acoustics,O,7.52
480,L,S2S,Deep Voice 3,,Multi,,Unfactored - MLMS - Speaker KT,,,3484.0,,167.232,,Gujarati,26,,1.248,168.48,0.007407407407407408,DTWMCD,Acoustics,O,6.44
481,L,S2S,Deep Voice 3,,Multi,,Factored - MLMS - Speaker KT,,,3484.0,,167.232,,Gujarati,26,,1.248,168.48,0.007407407407407408,DTWMCD,Acoustics,O,9.36
482,L,S2S,Deep Voice 3,,Multi,,Unfactored - MLMS - Speaker AXB,,,3395.0,,162.96,,Hindi,115,,5.52,168.48000000000002,0.032763532763532756,DTWMCD,Acoustics,O,7.47
483,L,S2S,Deep Voice 3,,Multi,,Factored - MLMS - Speaker AXB,,,3395.0,,162.96,,Hindi,115,,5.52,168.48000000000002,0.032763532763532756,DTWMCD,Acoustics,O,8.65
484,L,S2S,Deep Voice 3,,Multi,,Unfactored - MLMS - Speaker IITF,,,3235.0,,155.28,,Hindi,275,,13.2,168.48,0.07834757834757834,DTWMCD,Acoustics,O,6.96
485,L,S2S,Deep Voice 3,,Multi,,Factored - MLMS - Speaker IITF,,,3235.0,,155.28,,Hindi,275,,13.2,168.48,0.07834757834757834,DTWMCD,Acoustics,O,7.72
486,L,S2S,Deep Voice 3,,Multi,,Unfactored - MLMS - Speaker IITM,,,3240.0,,155.52,,Hindi,270,,12.96,168.48000000000002,0.07692307692307691,DTWMCD,Acoustics,O,6.48
487,L,S2S,Deep Voice 3,,Multi,,Factored - MLMS - Speaker IITM,,,3240.0,,155.52,,Hindi,270,,12.96,168.48000000000002,0.07692307692307691,DTWMCD,Acoustics,O,8.32
488,L,S2S,Deep Voice 3,,Multi,,Unfactored - MLMS - Speaker AUP,,,3483.0,,167.18399999999997,,Marathi,27,,1.296,168.47999999999996,0.0076923076923076945,DTWMCD,Acoustics,O,6.34
489,L,S2S,Deep Voice 3,,Multi,,Factored - MLMS - Speaker AUP,,,3483.0,,167.18399999999997,,Marathi,27,,1.296,168.47999999999996,0.0076923076923076945,DTWMCD,Acoustics,O,7.68
490,L,S2S,Deep Voice 3,,Multi,,Unfactored - MLMS - Speaker IITF4,,,3251.0,,156.048,,Marathi,259,,12.432,168.48,0.0737891737891738,DTWMCD,Acoustics,O,7.32
491,L,S2S,Deep Voice 3,,Multi,,Factored - MLMS - Speaker IITF4,,,3251.0,,156.048,,Marathi,259,,12.432,168.48,0.0737891737891738,DTWMCD,Acoustics,O,8.41
492,L,S2S,Deep Voice 3,,Multi,,Unfactored - MLMS - Speaker IITM1,,,3327.0,,159.696,,Marathi,183,,8.783999999999999,168.48,0.05213675213675213,DTWMCD,Acoustics,O,6.38
493,L,S2S,Deep Voice 3,,Multi,,Factored - MLMS - Speaker IITM1,,,3327.0,,159.696,,Marathi,183,,8.783999999999999,168.48,0.05213675213675213,DTWMCD,Acoustics,O,7.35
494,L,S2S,Deep Voice 3,,Multi,,Unfactored - MLMS - Speaker SLP,,,3479.0,,166.99200000000002,,Marathi,31,,1.4879999999999998,168.48000000000002,0.00883190883190883,DTWMCD,Acoustics,O,9.62
495,L,S2S,Deep Voice 3,,Multi,,Factored - MLMS - Speaker SLP,,,3479.0,,166.99200000000002,,Marathi,31,,1.4879999999999998,168.48000000000002,0.00883190883190883,DTWMCD,Acoustics,O,10.37
496,L,S2S,Deep Voice 3,,Multi,,Baseline LJSpeech,,,1380.0,,66.24,,Gujarati,307,,14.735999999999999,80.976,0.1819798458802608,DTWMCD,Acoustics,O,7.9
497,L,S2S,Deep Voice 3,,Multi,,MLMSI-NG,,,2529.0,,121.392,,Gujarati,307,,14.735999999999999,136.128,0.10825105782792666,DTWMCD,Acoustics,O,7.96
498,L,S2S,Deep Voice 3,,Multi,,MLMSI-NG + Guj. male (Big),,,2529.0,,121.392,,Gujarati,853,,40.943999999999996,162.33599999999998,0.25221762270845655,DTWMCD,Acoustics,O,7.96
499,L,S2S,Deep Voice 3,,Multi,,MLMSI-NG + Guj. male (Small),,,2529.0,,121.392,,Gujarati,361,,17.328,138.72,0.12491349480968858,DTWMCD,Acoustics,O,7.9
500,L,S2S,Deep Voice 3,,Multi,,MLMSI-NG + other Guj. Female,,,2529.0,,121.392,,Gujarati,357,,17.136,138.528,0.12370062370062371,DTWMCD,Acoustics,O,6.96
501,L,S2S,Deep Voice 3,,Multi,,MLMSI-NG + Multispeaker Guj.,,,2529.0,,121.392,,Gujarati,994,,47.711999999999996,169.10399999999998,0.2821458983820607,DTWMCD,Acoustics,O,7.52
502,L,S2S,Deep Voice 3,,Multi,,Baseline LJSpeech,,,1380.0,,66.24,,Gujarati,37,100.0,1.0,67.24,0.0148720999405116,DTWMCD,Acoustics,O,8.1
503,L,S2S,Deep Voice 3,,Multi,,MLMSI-NG (no Gujarati),,,2529.0,,121.392,,Gujarati,37,100.0,1.0,122.392,0.008170468658082228,DTWMCD,Acoustics,O,7.2
504,L,S2S,Deep Voice 3,,Multi,,MLMSI-NG,,,3510.0,,168.48,,Gujarati,37,100.0,1.0,169.48,0.0059004012272834555,DTWMCD,Acoustics,O,8.5
505,L,S2S,Deep Voice 3,,Multi,,Baseline LJSpeech,,,1380.0,,66.24,,Gujarati,86,250.0,2.5,68.74,0.03636892638929299,DTWMCD,Acoustics,O,8.39
506,L,S2S,Deep Voice 3,,Multi,,MLMSI-NG (no Gujarati),,,2529.0,,121.392,,Gujarati,86,250.0,2.5,123.892,0.02017886546346818,DTWMCD,Acoustics,O,6.97
507,L,S2S,Deep Voice 3,,Multi,,MLMSI-NG,,,3510.0,,168.48,,Gujarati,86,250.0,2.5,170.98,0.014621593168791672,DTWMCD,Acoustics,O,8.17
508,L,S2S,Deep Voice 3,,Multi,,Baseline LJSpeech,,,1380.0,,66.24,,Gujarati,172,500.0,5.0,71.24,0.07018528916339135,DTWMCD,Acoustics,O,8.13
509,L,S2S,Deep Voice 3,,Multi,,MLMSI-NG (no Gujarati),,,2529.0,,121.392,,Gujarati,172,500.0,5.0,126.392,0.039559465788973985,DTWMCD,Acoustics,O,6.9
510,L,S2S,Deep Voice 3,,Multi,,MLMSI-NG,,,3510.0,,168.48,,Gujarati,172,500.0,5.0,173.48,0.028821766197832607,DTWMCD,Acoustics,O,8.14
511,L,S2S,Deep Voice 3,,Multi,,Baseline LJSpeech,,,1380.0,,66.24,,Gujarati,307,1104.0,11.04,77.28,0.14285714285714285,DTWMCD,Acoustics,O,7.9
512,L,S2S,Deep Voice 3,,Multi,,MLMSI-NG (no Gujarati),,,2529.0,,121.392,,Gujarati,307,1104.0,11.04,132.432,0.08336353751359188,DTWMCD,Acoustics,O,7.96
513,L,S2S,Deep Voice 3,,Multi,,MLMSI-NG,,,3510.0,,168.48,,Gujarati,307,1104.0,11.04,179.51999999999998,0.06149732620320856,DTWMCD,Acoustics,O,7.52
514,M,DNN,,,Multi,,B,,39 languages,54000.0,,2592.0,,Bengali,x,2000.0,20.0,2612.0,0.007656967840735069,MOS,Naturalness/overall quality,S,3.66
515,M,DNN,,,Multi,,B+G,,39 languages,54000.0,,2592.0,,Bengali,x,2000.0,20.0,2612.0,0.007656967840735069,MOS,Naturalness/overall quality,S,3.7
516,M,DNN,,,Multi,,B+U,,39 languages,54000.0,,2592.0,,Bengali,x,2000.0,20.0,2612.0,0.007656967840735069,MOS,Naturalness/overall quality,S,3.6
517,M,DNN,,,Multi,,B+D,,39 languages,54000.0,,2592.0,,Bengali,x,2000.0,20.0,2612.0,0.007656967840735069,MOS,Naturalness/overall quality,S,3.72
518,M,DNN,,,Multi,,B+N,,39 languages,54000.0,,2592.0,,Bengali,x,2000.0,20.0,2612.0,0.007656967840735069,MOS,Naturalness/overall quality,S,3.67
519,M,DNN,,,Multi,,B+U+D,,39 languages,54000.0,,2592.0,,Bengali,x,2000.0,20.0,2612.0,0.007656967840735069,MOS,Naturalness/overall quality,S,3.7
520,M,DNN,,,Multi,,B+G+U+D,,39 languages,54000.0,,2592.0,,Bengali,x,2000.0,20.0,2612.0,0.007656967840735069,MOS,Naturalness/overall quality,S,3.66
521,M,DNN,,,Multi,,B+G+U+D+N,,39 languages,54000.0,,2592.0,,Bengali,x,2000.0,20.0,2612.0,0.007656967840735069,MOS,Naturalness/overall quality,S,3.7
522,M,DNN,,,Multi,,B,,39 languages,54000.0,,2592.0,,Finnish,x,2000.0,20.0,2612.0,0.007656967840735069,MOS,Naturalness/overall quality,S,3.83
523,M,DNN,,,Multi,,B+G,,39 languages,54000.0,,2592.0,,Finnish,x,2000.0,20.0,2612.0,0.007656967840735069,MOS,Naturalness/overall quality,S,3.78
524,M,DNN,,,Multi,,B+U,,39 languages,54000.0,,2592.0,,Finnish,x,2000.0,20.0,2612.0,0.007656967840735069,MOS,Naturalness/overall quality,S,3.8
525,M,DNN,,,Multi,,B+D,,39 languages,54000.0,,2592.0,,Finnish,x,2000.0,20.0,2612.0,0.007656967840735069,MOS,Naturalness/overall quality,S,3.8
526,M,DNN,,,Multi,,B+N,,39 languages,54000.0,,2592.0,,Finnish,x,2000.0,20.0,2612.0,0.007656967840735069,MOS,Naturalness/overall quality,S,3.8
527,M,DNN,,,Multi,,B+U+D,,39 languages,54000.0,,2592.0,,Finnish,x,2000.0,20.0,2612.0,0.007656967840735069,MOS,Naturalness/overall quality,S,3.75
528,M,DNN,,,Multi,,B+G+U+D,,39 languages,54000.0,,2592.0,,Finnish,x,2000.0,20.0,2612.0,0.007656967840735069,MOS,Naturalness/overall quality,S,3.75
529,M,DNN,,,Multi,,B+G+U+D+N,,39 languages,54000.0,,2592.0,,Finnish,x,2000.0,20.0,2612.0,0.007656967840735069,MOS,Naturalness/overall quality,S,3.8
530,M,DNN,,,Multi,,B,,39 languages,54000.0,,2592.0,,Hungarian,x,2000.0,20.0,2612.0,0.007656967840735069,MOS,Naturalness/overall quality,S,3.51
531,M,DNN,,,Multi,,B+G,,39 languages,54000.0,,2592.0,,Hungarian,x,2000.0,20.0,2612.0,0.007656967840735069,MOS,Naturalness/overall quality,S,3.61
532,M,DNN,,,Multi,,B+U,,39 languages,54000.0,,2592.0,,Hungarian,x,2000.0,20.0,2612.0,0.007656967840735069,MOS,Naturalness/overall quality,S,3.57
533,M,DNN,,,Multi,,B+D,,39 languages,54000.0,,2592.0,,Hungarian,x,2000.0,20.0,2612.0,0.007656967840735069,MOS,Naturalness/overall quality,S,3.49
534,M,DNN,,,Multi,,B+N,,39 languages,54000.0,,2592.0,,Hungarian,x,2000.0,20.0,2612.0,0.007656967840735069,MOS,Naturalness/overall quality,S,3.53
535,M,DNN,,,Multi,,B+U+D,,39 languages,54000.0,,2592.0,,Hungarian,x,2000.0,20.0,2612.0,0.007656967840735069,MOS,Naturalness/overall quality,S,3.52
536,M,DNN,,,Multi,,B+G+U+D,,39 languages,54000.0,,2592.0,,Hungarian,x,2000.0,20.0,2612.0,0.007656967840735069,MOS,Naturalness/overall quality,S,3.56
537,M,DNN,,,Multi,,B+G+U+D+N,,39 languages,54000.0,,2592.0,,Hungarian,x,2000.0,20.0,2612.0,0.007656967840735069,MOS,Naturalness/overall quality,S,3.55
538,M,DNN,,,Multi,,B,,39 languages,54000.0,,2592.0,,English (IN),x,2000.0,20.0,2612.0,0.007656967840735069,MOS,Naturalness/overall quality,S,3.86
539,M,DNN,,,Multi,,B+G,,39 languages,54000.0,,2592.0,,English (IN),x,2000.0,20.0,2612.0,0.007656967840735069,MOS,Naturalness/overall quality,S,3.71
540,M,DNN,,,Multi,,B+U,,39 languages,54000.0,,2592.0,,English (IN),x,2000.0,20.0,2612.0,0.007656967840735069,MOS,Naturalness/overall quality,S,3.7
541,M,DNN,,,Multi,,B+D,,39 languages,54000.0,,2592.0,,English (IN),x,2000.0,20.0,2612.0,0.007656967840735069,MOS,Naturalness/overall quality,S,3.6
542,M,DNN,,,Multi,,B+N,,39 languages,54000.0,,2592.0,,English (IN),x,2000.0,20.0,2612.0,0.007656967840735069,MOS,Naturalness/overall quality,S,3.68
543,M,DNN,,,Multi,,B+U+D,,39 languages,54000.0,,2592.0,,English (IN),x,2000.0,20.0,2612.0,0.007656967840735069,MOS,Naturalness/overall quality,S,3.62
544,M,DNN,,,Multi,,B+G+U+D,,39 languages,54000.0,,2592.0,,English (IN),x,2000.0,20.0,2612.0,0.007656967840735069,MOS,Naturalness/overall quality,S,3.56
545,M,DNN,,,Multi,,B+G+U+D+N,,39 languages,54000.0,,2592.0,,English (IN),x,2000.0,20.0,2612.0,0.007656967840735069,MOS,Naturalness/overall quality,S,3.7
546,M,DNN,,,Multi,,B,,39 languages,54000.0,,2592.0,,English (US),x,2000.0,20.0,2612.0,0.007656967840735069,MOS,Naturalness/overall quality,S,3.43
547,M,DNN,,,Multi,,B+G,,39 languages,54000.0,,2592.0,,English (US),x,2000.0,20.0,2612.0,0.007656967840735069,MOS,Naturalness/overall quality,S,3.42
548,M,DNN,,,Multi,,B+U,,39 languages,54000.0,,2592.0,,English (US),x,2000.0,20.0,2612.0,0.007656967840735069,MOS,Naturalness/overall quality,S,3.47
549,M,DNN,,,Multi,,B+D,,39 languages,54000.0,,2592.0,,English (US),x,2000.0,20.0,2612.0,0.007656967840735069,MOS,Naturalness/overall quality,S,3.47
550,M,DNN,,,Multi,,B+N,,39 languages,54000.0,,2592.0,,English (US),x,2000.0,20.0,2612.0,0.007656967840735069,MOS,Naturalness/overall quality,S,3.49
551,M,DNN,,,Multi,,B+U+D,,39 languages,54000.0,,2592.0,,English (US),x,2000.0,20.0,2612.0,0.007656967840735069,MOS,Naturalness/overall quality,S,3.48
552,M,DNN,,,Multi,,B+G+U+D,,39 languages,54000.0,,2592.0,,English (US),x,2000.0,20.0,2612.0,0.007656967840735069,MOS,Naturalness/overall quality,S,3.42
553,M,DNN,,,Multi,,B+G+U+D+N,,39 languages,54000.0,,2592.0,,English (US),x,2000.0,20.0,2612.0,0.007656967840735069,MOS,Naturalness/overall quality,S,3.48
554,M,DNN,,,Multi,,B,,39 languages,54000.0,,2592.0,,Marathi,0,0.0,0.0,2592.0,0.0,MOS,Naturalness/overall quality,S,3.34
555,M,DNN,,,Multi,,B+G,,39 languages,54000.0,,2592.0,,Marathi,0,0.0,0.0,2592.0,0.0,MOS,Naturalness/overall quality,S,3.21
556,M,DNN,,,Multi,,B+U,,39 languages,54000.0,,2592.0,,Marathi,0,0.0,0.0,2592.0,0.0,MOS,Naturalness/overall quality,S,3.24
557,M,DNN,,,Multi,,B+D,,39 languages,54000.0,,2592.0,,Marathi,0,0.0,0.0,2592.0,0.0,MOS,Naturalness/overall quality,S,3.09
558,M,DNN,,,Multi,,B+N,,39 languages,54000.0,,2592.0,,Marathi,0,0.0,0.0,2592.0,0.0,MOS,Naturalness/overall quality,S,3.23
559,M,DNN,,,Multi,,B+U+D,,39 languages,54000.0,,2592.0,,Marathi,0,0.0,0.0,2592.0,0.0,MOS,Naturalness/overall quality,S,3.25
560,M,DNN,,,Multi,,B+G+U+D,,39 languages,54000.0,,2592.0,,Marathi,0,0.0,0.0,2592.0,0.0,MOS,Naturalness/overall quality,S,3.1
561,M,DNN,,,Multi,,B+G+U+D+N,,39 languages,54000.0,,2592.0,,Marathi,0,0.0,0.0,2592.0,0.0,MOS,Naturalness/overall quality,S,2.92
562,M,DNN,,,Multi,,B,,39 languages,54000.0,,2592.0,,Romanian,x,2000.0,20.0,2612.0,0.007656967840735069,MOS,Naturalness/overall quality,S,3.13
563,M,DNN,,,Multi,,B+G,,39 languages,54000.0,,2592.0,,Romanian,x,2000.0,20.0,2612.0,0.007656967840735069,MOS,Naturalness/overall quality,S,3.26
564,M,DNN,,,Multi,,B+U,,39 languages,54000.0,,2592.0,,Romanian,x,2000.0,20.0,2612.0,0.007656967840735069,MOS,Naturalness/overall quality,S,3.08
565,M,DNN,,,Multi,,B+D,,39 languages,54000.0,,2592.0,,Romanian,x,2000.0,20.0,2612.0,0.007656967840735069,MOS,Naturalness/overall quality,S,3.06
566,M,DNN,,,Multi,,B+N,,39 languages,54000.0,,2592.0,,Romanian,x,2000.0,20.0,2612.0,0.007656967840735069,MOS,Naturalness/overall quality,S,3.26
567,M,DNN,,,Multi,,B+U+D,,39 languages,54000.0,,2592.0,,Romanian,x,2000.0,20.0,2612.0,0.007656967840735069,MOS,Naturalness/overall quality,S,3.05
568,M,DNN,,,Multi,,B+G+U+D,,39 languages,54000.0,,2592.0,,Romanian,x,2000.0,20.0,2612.0,0.007656967840735069,MOS,Naturalness/overall quality,S,3.39
569,M,DNN,,,Multi,,B+G+U+D+N,,39 languages,54000.0,,2592.0,,Romanian,x,2000.0,20.0,2612.0,0.007656967840735069,MOS,Naturalness/overall quality,S,3.35
570,M,DNN,,,Multi,,B,,39 languages,54000.0,,2592.0,,Russian,x,2000.0,20.0,2612.0,0.007656967840735069,MOS,Naturalness/overall quality,S,3.12
571,M,DNN,,,Multi,,B+G,,39 languages,54000.0,,2592.0,,Russian,x,2000.0,20.0,2612.0,0.007656967840735069,MOS,Naturalness/overall quality,S,3.05
572,M,DNN,,,Multi,,B+U,,39 languages,54000.0,,2592.0,,Russian,x,2000.0,20.0,2612.0,0.007656967840735069,MOS,Naturalness/overall quality,S,3.15
573,M,DNN,,,Multi,,B+D,,39 languages,54000.0,,2592.0,,Russian,x,2000.0,20.0,2612.0,0.007656967840735069,MOS,Naturalness/overall quality,S,3.07
574,M,DNN,,,Multi,,B+N,,39 languages,54000.0,,2592.0,,Russian,x,2000.0,20.0,2612.0,0.007656967840735069,MOS,Naturalness/overall quality,S,3.08
575,M,DNN,,,Multi,,B+U+D,,39 languages,54000.0,,2592.0,,Russian,x,2000.0,20.0,2612.0,0.007656967840735069,MOS,Naturalness/overall quality,S,3.11
576,M,DNN,,,Multi,,B+G+U+D,,39 languages,54000.0,,2592.0,,Russian,x,2000.0,20.0,2612.0,0.007656967840735069,MOS,Naturalness/overall quality,S,3.06
577,M,DNN,,,Multi,,B+G+U+D+N,,39 languages,54000.0,,2592.0,,Russian,x,2000.0,20.0,2612.0,0.007656967840735069,MOS,Naturalness/overall quality,S,3.11
578,M,DNN,,,Multi,,B,,39 languages,54000.0,,2592.0,,Serbian,0,0.0,0.0,2592.0,0.0,MOS,Naturalness/overall quality,S,2.75
579,M,DNN,,,Multi,,B+G,,39 languages,54000.0,,2592.0,,Serbian,0,0.0,0.0,2592.0,0.0,MOS,Naturalness/overall quality,S,2.82
580,M,DNN,,,Multi,,B+U,,39 languages,54000.0,,2592.0,,Serbian,0,0.0,0.0,2592.0,0.0,MOS,Naturalness/overall quality,S,2.83
581,M,DNN,,,Multi,,B+D,,39 languages,54000.0,,2592.0,,Serbian,0,0.0,0.0,2592.0,0.0,MOS,Naturalness/overall quality,S,2.74
582,M,DNN,,,Multi,,B+N,,39 languages,54000.0,,2592.0,,Serbian,0,0.0,0.0,2592.0,0.0,MOS,Naturalness/overall quality,S,2.8
583,M,DNN,,,Multi,,B+U+D,,39 languages,54000.0,,2592.0,,Serbian,0,0.0,0.0,2592.0,0.0,MOS,Naturalness/overall quality,S,2.74
584,M,DNN,,,Multi,,B+G+U+D,,39 languages,54000.0,,2592.0,,Serbian,0,0.0,0.0,2592.0,0.0,MOS,Naturalness/overall quality,S,2.77
585,M,DNN,,,Multi,,B+G+U+D+N,,39 languages,54000.0,,2592.0,,Serbian,0,0.0,0.0,2592.0,0.0,MOS,Naturalness/overall quality,S,2.77
586,N,DNN,,,Multi,,HF,,25 languages (37-12),31800.0,,1526.4,Indo-Aryan,Bengali,0,0.0,0.0,1526.4,0.0,MOS,Naturalness/overall quality,S,3.83
587,N,DNN,,,Multi,,HM,,25 languages (37-12),31800.0,,1526.4,Indo-Aryan,Bengali,0,0.0,0.0,1526.4,0.0,MOS,Naturalness/overall quality,S,3.45
588,N,DNN,,,Multi,,HC,,25 languages (37-12),31800.0,,1526.4,Indo-Aryan,Bengali,0,0.0,0.0,1526.4,0.0,MOS,Naturalness/overall quality,S,3.91
589,N,DNN,,,Multi,,HD,,25 languages (37-12),31800.0,,1526.4,Indo-Aryan,Marathi,0,0.0,0.0,1526.4,0.0,MOS,Naturalness/overall quality,S,3.16
590,N,DNN,,,Multi,,HF,,25 languages (37-12),31800.0,,1526.4,Indo-Aryan,Marathi,0,0.0,0.0,1526.4,0.0,MOS,Naturalness/overall quality,S,2.95
591,N,DNN,,,Multi,,HM,,25 languages (37-12),31800.0,,1526.4,Indo-Aryan,Marathi,0,0.0,0.0,1526.4,0.0,MOS,Naturalness/overall quality,S,2.73
592,N,DNN,,,Multi,,HC,,25 languages (37-12),31800.0,,1526.4,Indo-Aryan,Marathi,0,0.0,0.0,1526.4,0.0,MOS,Naturalness/overall quality,S,3.13
593,N,DNN,,,Multi,,HD,,25 languages (37-12),31800.0,,1526.4,Dravidian,Tamil,0,0.0,0.0,1526.4,0.0,MOS,Naturalness/overall quality,S,2.78
594,N,DNN,,,Multi,,HF,,25 languages (37-12),31800.0,,1526.4,Dravidian,Tamil,0,0.0,0.0,1526.4,0.0,MOS,Naturalness/overall quality,S,2.89
595,N,DNN,,,Multi,,HM,,25 languages (37-12),31800.0,,1526.4,Dravidian,Tamil,0,0.0,0.0,1526.4,0.0,MOS,Naturalness/overall quality,S,2.68
596,N,DNN,,,Multi,,HD,,25 languages (37-12),31800.0,,1526.4,Dravidian,Telugu,0,0.0,0.0,1526.4,0.0,MOS,Naturalness/overall quality,S,2.53
597,N,DNN,,,Multi,,HF,,25 languages (37-12),31800.0,,1526.4,Dravidian,Telugu,0,0.0,0.0,1526.4,0.0,MOS,Naturalness/overall quality,S,2.5
598,N,DNN,,,Multi,,HM,,25 languages (37-12),31800.0,,1526.4,Dravidian,Telugu,0,0.0,0.0,1526.4,0.0,MOS,Naturalness/overall quality,S,2.35
599,N,DNN,,,Multi,,HD,,25 languages (37-12),31800.0,,1526.4,Finno-Ugric,Estonian,0,0.0,0.0,1526.4,0.0,MOS,Naturalness/overall quality,S,2.55
600,N,DNN,,,Multi,,HF,,25 languages (37-12),31800.0,,1526.4,Finno-Ugric,Estonian,0,0.0,0.0,1526.4,0.0,MOS,Naturalness/overall quality,S,2.51
601,N,DNN,,,Multi,,HM,,25 languages (37-12),31800.0,,1526.4,Finno-Ugric,Estonian,0,0.0,0.0,1526.4,0.0,MOS,Naturalness/overall quality,S,2.17
602,N,DNN,,,Multi,,HC,,25 languages (37-12),31800.0,,1526.4,Finno-Ugric,Estonian,0,0.0,0.0,1526.4,0.0,MOS,Naturalness/overall quality,S,2.55
603,N,DNN,,,Multi,,HD,,25 languages (37-12),31800.0,,1526.4,Germanic,Icelandic,0,0.0,0.0,1526.4,0.0,MOS,Naturalness/overall quality,S,2.78
604,N,DNN,,,Multi,,HF,,25 languages (37-12),31800.0,,1526.4,Germanic,Icelandic,0,0.0,0.0,1526.4,0.0,MOS,Naturalness/overall quality,S,2.69
605,N,DNN,,,Multi,,HM,,25 languages (37-12),31800.0,,1526.4,Germanic,Icelandic,0,0.0,0.0,1526.4,0.0,MOS,Naturalness/overall quality,S,2.3
606,N,DNN,,,Multi,,HC,,25 languages (37-12),31800.0,,1526.4,Germanic,Icelandic,0,0.0,0.0,1526.4,0.0,MOS,Naturalness/overall quality,S,2.72
